Index	Direction	Time Mark	Status	Name	ID	Format	Type	DLC	Data	
221	Receive	23:14:26.438			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
222	Receive	23:14:26.518			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
223	Receive	23:14:26.534			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
224	Receive	23:14:26.632			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
225	Receive	23:14:26.632			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
226	Receive	23:14:26.726			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
227	Receive	23:14:26.742			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
228	Receive	23:14:26.821			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
229	Receive	23:14:26.837			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
230	Receive	23:14:26.932			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
231	Receive	23:14:26.932			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
232	Receive	23:14:27.027			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
233	Receive	23:14:27.043			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
234	Receive	23:14:27.137			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
235	Receive	23:14:27.137			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
236	Receive	23:14:27.228			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
237	Receive	23:14:27.244			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
238	Receive	23:14:27.324			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
239	Receive	23:14:27.341			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
240	Receive	23:14:27.428			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
241	Receive	23:14:27.443			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
242	Receive	23:14:27.537			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
243	Receive	23:14:27.537			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
244	Receive	23:14:27.635			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
245	Receive	23:14:27.652			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
246	Receive	23:14:27.742			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
247	Receive	23:14:27.742			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
248	Receive	23:14:27.838			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
249	Receive	23:14:27.853			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
250	Receive	23:14:27.940			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
251	Receive	23:14:27.940			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
252	Receive	23:14:28.033			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
253	Receive	23:14:28.049			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
254	Receive	23:14:28.143			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
255	Receive	23:14:28.143			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
256	Receive	23:14:28.247			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
257	Receive	23:14:28.247			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
258	Receive	23:14:28.342			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
259	Receive	23:14:28.357			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
260	Receive	23:14:28.436			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
261	Receive	23:14:28.451			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
262	Receive	23:14:28.548			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
263	Receive	23:14:28.548			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
264	Receive	23:14:28.642			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
265	Receive	23:14:28.657			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
266	Receive	23:14:28.737			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
267	Receive	23:14:28.753			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
268	Receive	23:14:28.846			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
269	Receive	23:14:28.861			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
270	Receive	23:14:28.942			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
271	Receive	23:14:28.957			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
272	Receive	23:14:29.039			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
273	Receive	23:14:29.054			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
274	Receive	23:14:29.149			0x00000100	Data	Standard	0x08	0A BC 00 00 00 00 00 00 	
275	Receive	23:14:29.149			0x00000101	Data	Standard	0x08	00 45 00 00 00 00 00 00 	
